CUS_ID,TRN_ID,VENDOR_ID,M_ENTITY,O_ENTITY,PROCESSING_DATE,SERVICE_DATE,TRANSACTION_DATE,ORDER_DATE,TRANSACTION_CODE,FEE_CURRENCY,BASE_CURRENCY,TARGET_CURRENCY,EXCHANGE_RATE,BASE_REVENUE,BASE_REVENUE_LOCAL,CALCULATION_FACTOR,CALCULATED_VALUE
7708,2293,A,A,ZZ,2025-08-02,2025-06-21,2025-09-01,2025-02-19,X,,USD,GBP,0.79289,1241.0,983.98,5,4919.9
7709,2292,B,B,3B,2025-02-10,2025-08-11,2025-02-25,2025-06-02,X,,EUR,GBP,0.8276,238.12,197.07,2,394.14
7710,2291,B,B,3B,2025-02-06,2025-06-30,2025-04-08,2025-08-18,X,,USD,GBP,0.79289,319.53,253.35,2,506.7
7711,2290,B,B,3B,2025-01-12,2025-03-11,2025-01-19,2025-09-22,X,,USD,GBP,0.79289,1163.77,922.74,2,1845.48
7712,2289,B,B,3B,2025-02-03,2025-09-13,2025-01-03,2025-05-04,X,,AED,GBP,0.21584,2200.0,474.85,3,1424.55
7713,2288,B,B,3B,2025-02-11,2025-06-08,2025-09-07,2025-09-03,X,,EUR,GBP,0.8276,291.88,241.56,2,483.12
7714,2287,B,B,3B,2025-05-30,2025-08-05,2025-01-24,2025-07-31,Y,USD,USD,GBP,0.79289,107.55,85.28,3,255.84
7715,2286,B,B,3B,2025-05-22,2025-09-08,2025-04-19,2025-09-07,X,,USD,GBP,0.79289,1948.65,1545.07,5,7725.35
7716,2285,B,B,3B,2025-08-20,2025-03-24,2025-01-08,2025-07-24,Y,USD,USD,GBP,0.79289,85.0,67.4,2,134.8
7717,2284,B,B,3B,2025-08-26,2025-01-12,2025-08-06,2025-07-29,X,,EUR,GBP,0.8276,667.7,552.59,2,1105.18
7718,2283,B,B,3B,2025-02-26,2025-02-20,2025-09-17,2025-04-05,X,,USD,GBP,0.79289,4825.15,3825.81,5,19129.05
7719,2282,B,B,3B,2025-02-19,2025-03-14,2025-09-02,2025-06-02,Y,USD,NGN,GBP,0.79289,180.0,142.72,2,285.44
7720,2281,B,B,3B,2025-06-09,2025-05-18,2025-01-25,2025-01-06,X,,SAR,GBP,0.21144,122.28,25.85,3,77.55
7721,2280,B,B,3B,2025-07-25,2025-08-20,2025-02-11,2025-04-18,Y,USD,USD,GBP,0.79289,13.19,10.46,2,20.92
7722,2279,B,B,3B,2025-06-06,2025-07-10,2025-02-05,2025-02-28,Y,CAD,CAD,GBP,0.55222,188.0,103.82,2,207.64
7723,2278,B,B,OU,2025-05-01,2025-08-04,2025-08-27,2025-01-09,X,,USD,GBP,0.79289,126.5,100.3,2,200.6
7724,2277,B,B,3B,2025-05-15,2025-06-27,2025-05-18,2025-05-09,Y,USD,USD,GBP,0.79289,113.0,89.6,2,179.2
7725,2276,I,I,KA,2025-01-15,2025-04-12,2025-03-24,2025-03-24,Y,USD,EUR,EUR,0.95807,9.34,8.95,1,8.95
7726,2275,B,B,3B,2025-03-23,2025-02-24,2025-08-15,2025-06-08,X,,EUR,GBP,0.8276,41.59,34.42,2,68.84
7727,2274,B,B,3B,2025-01-30,2025-05-10,2025-03-16,2025-02-23,X,,EUR,GBP,0.8276,684.11,566.17,4,2264.68
7728,2273,A,A,ZZ,2025-09-15,2025-03-09,2025-05-07,2025-07-20,X,,USD,GBP,0.79289,29.0,22.99,5,114.95
7729,2272,B,B,3B,2025-02-25,2025-09-26,2025-08-09,2025-06-08,X,,INR,GBP,0.00933,29316.88,273.53,2,547.06
7730,2271,B,B,3B,2025-07-10,2025-05-30,2025-05-27,2025-06-06,X,,USD,GBP,0.79289,60.38,47.87,4,191.48
7731,2270,B,B,3B,2025-03-13,2025-06-23,2025-02-15,2025-04-06,X,,EUR,GBP,0.8276,108.5,89.79,2,179.58
7732,2269,B,B,3B,2025-04-18,2025-06-22,2025-04-15,2025-02-04,Y,EUR,EUR,GBP,0.8276,22.0,18.21,2,36.42
7733,2268,A,A,ZZ,2025-02-20,2025-01-26,2025-04-26,2025-08-16,X,,USD,GBP,0.79289,11.0,8.72,2,17.44
7734,2267,B,B,3B,2025-09-02,2025-06-22,2025-02-12,2025-05-17,X,,USD,GBP,0.79289,450.0,356.8,4,1427.2
7735,2266,B,B,3B,2025-08-25,2025-07-02,2025-06-06,2025-05-14,Y,USD,USD,GBP,0.79289,77.0,61.05,2,122.1
7736,2265,B,B,3B,2025-01-26,2025-07-17,2025-07-21,2025-09-12,X,,ZAR,GBP,0.04344,27208.36,1181.93,4,4727.72
7737,2264,B,B,3B,2025-03-01,2025-08-16,2025-07-29,2025-02-23,X,,USD,GBP,0.79289,222.42,176.35,4,705.4
7738,2263,B,B,3B,2025-05-17,2025-03-06,2025-06-06,2025-04-01,Y,CAD,CAD,GBP,0.55222,26.0,14.36,2,28.72
7739,2262,B,B,3B,2025-09-16,2025-07-21,2025-03-29,2025-05-17,Y,USD,USD,GBP,0.79289,507.0,402.0,2,804.0
7740,2261,B,B,3B,2025-02-04,2025-03-28,2025-09-01,2025-09-01,X,,USD,GBP,0.79289,1.71,1.36,2,2.72
7741,2260,B,B,3B,2025-02-18,2025-09-17,2025-08-08,2025-06-10,X,,BHD,GBP,2.10819,245.01,516.53,2,1033.06
7742,2259,B,B,3B,2025-02-19,2025-02-21,2025-01-18,2025-05-06,X,,EUR,GBP,0.8276,426.32,352.82,4,1411.28
7743,2258,B,B,3B,2025-02-22,2025-03-21,2025-09-06,2025-02-03,Y,USD,USD,GBP,0.79289,59.45,47.14,2,94.28
7744,2257,B,B,3B,2025-07-01,2025-08-22,2025-04-14,2025-08-29,X,,EUR,GBP,0.8276,266.5,220.56,2,441.12
7745,2256,A,A,ZZ,2025-04-29,2025-06-09,2025-09-23,2025-05-04,X,,USD,GBP,0.79289,171.0,135.58,2,271.16
7746,2255,B,B,3B,2025-07-04,2025-03-24,2025-03-11,2025-09-18,X,,EUR,GBP,0.8276,398.0,329.38,2,658.76
7747,2254,B,B,3B,2025-07-05,2025-01-21,2025-01-19,2025-09-01,X,,USD,GBP,0.79289,86.25,68.39,2,136.78
7748,2253,B,B,GK,2025-06-28,2025-05-19,2025-07-28,2025-04-08,X,,EUR,GBP,0.8276,72.14,59.7,3,179.1
7749,2252,A,A,ZZ,2025-09-23,2025-06-13,2025-05-05,2025-07-20,X,,USD,GBP,0.79289,126.0,99.9,5,499.5
7750,2251,B,B,3B,2025-01-24,2025-07-25,2025-05-11,2025-06-06,Y,USD,USD,GBP,0.79289,75.0,59.47,2,118.94
7751,2250,B,B,3B,2025-08-29,2025-03-09,2025-08-26,2025-07-02,X,,AED,GBP,0.21584,5947.51,1283.71,3,3851.13
7752,2249,B,B,3B,2025-05-31,2025-02-23,2025-05-26,2025-05-07,X,,EUR,GBP,0.8276,87.3,72.25,4,289.0
7753,2248,A,A,ZZ,2025-08-03,2025-04-23,2025-09-11,2025-01-10,X,,USD,GBP,0.79289,93.0,73.74,5,368.7
7754,2247,B,B,3B,2025-03-12,2025-06-29,2025-05-10,2025-09-15,X,,USD,GBP,0.79289,774.91,614.42,2,1228.84
7755,2246,B,B,3B,2025-08-23,2025-07-30,2025-04-18,2025-03-28,Y,USD,USD,GBP,0.79289,17.0,13.48,3,40.44
7756,2245,B,B,3B,2025-09-24,2025-09-21,2025-06-21,2025-02-04,X,,KWD,GBP,2.56918,119.66,307.43,3,922.29
7757,2244,B,B,3B,2025-08-19,2025-01-17,2025-04-11,2025-01-04,Y,USD,USD,GBP,0.79289,78.0,61.85,3,185.55
7758,2243,B,B,3B,2025-03-26,2025-09-04,2025-03-25,2025-01-04,X,,USD,GBP,0.79289,44.74,35.47,2,70.94
7759,2242,B,B,3B,2025-01-11,2025-02-12,2025-01-01,2025-06-17,X,,USD,GBP,0.79289,547.33,433.97,4,1735.88
7760,2241,B,B,3B,2025-02-27,2025-08-14,2025-05-08,2025-05-29,Y,EUR,EUR,GBP,0.8276,40.0,33.1,2,66.2
7761,2240,B,B,3B,2025-09-07,2025-04-08,2025-06-21,2025-02-09,X,,EUR,GBP,0.8276,60.35,49.95,4,199.8
7762,2239,B,B,3B,2025-06-23,2025-05-20,2025-07-18,2025-04-26,X,,USD,GBP,0.79289,1115.0,884.07,2,1768.14
7763,2238,B,B,3B,2025-03-22,2025-02-07,2025-03-29,2025-06-05,X,,EUR,GBP,0.8276,26.5,21.93,2,43.86
7764,2237,B,B,3B,2025-06-20,2025-02-03,2025-01-03,2025-04-17,X,,EUR,GBP,0.8276,41.0,33.93,2,67.86
7765,2236,B,B,3B,2025-05-26,2025-02-01,2025-03-24,2025-07-12,X,,USD,GBP,0.79289,165.33,131.09,2,262.18
7766,2235,B,B,3B,2025-07-22,2025-01-22,2025-04-04,2025-05-18,X,,EUR,GBP,0.8276,673.27,557.2,5,2786.0
7767,2234,B,B,3B,2025-02-21,2025-06-19,2025-03-24,2025-09-27,X,,SEK,GBP,0.07201,3027.94,218.04,2,436.08
7768,2233,B,B,3B,2025-08-17,2025-08-27,2025-05-08,2025-03-04,X,,EUR,GBP,0.8276,102.75,85.04,2,170.08
7769,2232,B,B,3B,2025-07-04,2025-01-21,2025-06-14,2025-05-11,X,,EUR,GBP,0.8276,18.5,15.31,4,61.24
7770,2231,B,B,3B,2025-06-13,2025-09-10,2025-08-12,2025-09-08,X,,PLN,GBP,0.19407,8671.37,1682.85,4,6731.4
7771,2230,B,B,3B,2025-08-12,2025-01-01,2025-07-27,2025-01-23,X,,EUR,GBP,0.8276,511.0,422.9,2,845.8
7772,2229,B,B,3B,2025-02-01,2025-06-22,2025-01-28,2025-02-07,X,,SGD,GBP,0.58494,392.65,229.68,5,1148.4
7773,2228,B,B,3B,2025-07-26,2025-05-10,2025-07-13,2025-02-22,X,,EUR,GBP,0.8276,247.62,204.93,5,1024.65
7774,2227,B,B,7R,2025-07-04,2025-02-23,2025-03-10,2025-08-22,X,,BHD,GBP,2.10819,6.02,12.69,2,25.38
7775,2226,B,B,3B,2025-06-12,2025-01-02,2025-01-16,2025-04-02,X,,CHF,GBP,0.88543,240.2,212.68,2,425.36
7776,2225,B,B,3B,2025-04-09,2025-05-06,2025-03-24,2025-04-27,X,,USD,GBP,0.79289,215.0,170.47,2,340.94
7777,2224,B,B,3B,2025-03-15,2025-02-16,2025-06-26,2025-01-28,X,,CHF,GBP,0.88543,110.32,97.68,2,195.36
7778,2223,B,B,3B,2025-01-25,2025-03-23,2025-04-25,2025-05-26,X,,USD,GBP,0.79289,290.88,230.64,2,461.28
7779,2222,B,B,3B,2025-07-17,2025-06-23,2025-02-20,2025-03-10,X,,INR,GBP,0.00933,23612.5,220.3,2,440.6
7780,2221,I,I,D0,2025-05-17,2025-09-07,2025-01-29,2025-09-03,X,,GBP,EUR,1.20833,57.5,69.48,1,69.48
7781,2220,A,A,ZZ,2025-04-23,2025-03-10,2025-02-18,2025-08-17,X,,USD,GBP,0.79289,407.0,322.71,3,968.13
7782,2219,B,B,3B,2025-08-22,2025-04-25,2025-01-10,2025-05-04,X,,ZAR,GBP,0.04344,10482.59,455.36,2,910.72
7783,2218,B,B,ZZ,2025-01-14,2025-02-19,2025-09-12,2025-02-01,X,,USD,GBP,0.79289,746.55,591.93,2,1183.86
7784,2217,B,B,4M,2025-08-15,2025-03-07,2025-06-25,2025-04-01,X,,EUR,GBP,0.8276,215.5,178.35,5,891.75
7785,2216,B,B,3B,2025-03-11,2025-09-07,2025-06-28,2025-05-12,Y,MUR,MUR,GBP,0.01657,8645.0,143.25,2,286.5
7786,2215,A,A,3B,2025-03-21,2025-09-11,2025-05-17,2025-04-04,X,,USD,GBP,0.79289,168.0,133.21,3,399.63
7787,2214,B,B,3B,2025-09-08,2025-04-18,2025-09-06,2025-08-29,Y,EUR,EUR,GBP,0.8276,42.0,34.76,2,69.52
7788,2213,B,B,3B,2025-01-06,2025-03-09,2025-02-10,2025-05-31,Y,IDR,IDR,GBP,5e-05,1025700.0,51.29,2,102.58
7789,2212,B,B,3B,2025-08-31,2025-04-19,2025-03-18,2025-08-26,X,,USD,GBP,0.79289,422.2,334.76,2,669.52
7790,2211,A,A,ZZ,2025-07-29,2025-06-05,2025-01-14,2025-03-18,X,,USD,GBP,0.79289,77.0,61.05,5,305.25
7791,2210,B,B,3B,2025-01-25,2025-07-21,2025-05-02,2025-05-26,X,,CHF,GBP,0.88543,61.85,54.76,2,109.52
7792,2209,B,B,3B,2025-02-28,2025-05-09,2025-01-06,2025-04-03,Y,USD,USD,GBP,0.79289,28.0,22.2,2,44.4
7793,2208,B,B,3B,2025-07-20,2025-03-06,2025-03-17,2025-02-28,X,,INR,GBP,0.00933,24359.6,227.28,2,454.56
7794,2207,B,B,3B,2025-06-08,2025-06-25,2025-04-03,2025-08-24,X,,JOD,GBP,1.11832,204.22,228.38,2,456.76
7795,2206,I,I,4M,2025-03-17,2025-04-29,2025-03-07,2025-07-29,X,,GBP,EUR,1.20833,74.0,89.42,3,268.26
7796,2205,B,B,3B,2025-01-03,2025-09-18,2025-01-25,2025-03-19,Y,HUF,HUF,GBP,0.00201,19200.0,38.59,2,77.18
7797,2204,B,B,3B,2025-02-02,2025-05-07,2025-08-14,2025-01-27,X,,USD,GBP,0.79289,3808.38,3019.63,2,6039.26
7798,2203,B,B,4M,2025-01-30,2025-01-01,2025-08-06,2025-07-16,X,,USD,GBP,0.79289,58.95,46.74,2,93.48
7799,2202,B,B,3B,2025-06-05,2025-06-10,2025-09-03,2025-09-07,X,,SAR,GBP,0.21144,1537.63,325.12,2,650.24
7800,2201,B,B,3B,2025-09-07,2025-08-30,2025-01-09,2025-02-28,Y,INR,INR,GBP,0.00933,11915.0,111.17,2,222.34
7801,2200,B,B,3B,2025-09-02,2025-07-15,2025-06-22,2025-01-03,X,,EUR,GBP,0.8276,156.0,129.11,2,258.22
7802,2199,B,B,3B,2025-02-23,2025-08-27,2025-03-13,2025-02-15,X,,USD,GBP,0.79289,119.22,94.53,2,189.06
7803,2198,B,B,3B,2025-05-07,2025-07-11,2025-06-22,2025-06-11,X,,USD,GBP,0.79289,3.21,2.55,2,5.1
7804,2197,B,B,3B,2025-09-02,2025-07-15,2025-04-03,2025-01-08,X,,USD,GBP,0.79289,7802.95,6186.88,4,24747.52
7805,2196,B,B,7R,2025-08-25,2025-01-16,2025-06-24,2025-04-28,X,,HKD,GBP,0.10201,6733.23,686.86,3,2060.58
7806,2195,A,A,3B,2025-08-05,2025-07-25,2025-05-30,2025-05-04,X,,USD,GBP,0.79289,235.0,186.33,2,372.66
7807,2194,B,B,3B,2025-02-24,2025-02-22,2025-08-03,2025-07-30,Y,USD,USD,GBP,0.79289,133.0,105.45,2,210.9
7808,2193,B,B,3B,2025-03-21,2025-03-02,2025-01-17,2025-07-23,X,,EUR,GBP,0.8276,598.0,494.9,3,1484.7
7809,2192,I,I,4M,2025-09-18,2025-06-17,2025-08-25,2025-01-30,X,,USD,EUR,0.95807,482.0,461.79,2,923.58
7810,2191,B,B,3B,2025-03-02,2025-09-12,2025-02-02,2025-07-08,X,,CHF,GBP,0.88543,194.5,172.22,5,861.1
7811,2190,B,B,3B,2025-06-06,2025-08-19,2025-06-20,2025-07-26,X,,EUR,GBP,0.8276,309.0,255.73,3,767.19
7812,2189,B,B,3B,2025-06-14,2025-08-22,2025-04-23,2025-03-17,Y,USD,USD,GBP,0.79289,34.0,26.96,2,53.92
7813,2188,B,B,3B,2025-04-17,2025-08-30,2025-02-20,2025-07-20,X,,CAD,GBP,0.55222,512.88,283.22,2,566.44
7814,2187,B,B,3B,2025-04-22,2025-04-27,2025-03-24,2025-03-22,X,,EUR,GBP,0.8276,219.5,181.66,2,363.32
7815,2186,B,B,3B,2025-06-10,2025-09-13,2025-01-26,2025-01-02,X,,USD,GBP,0.79289,228.28,181.0,2,362.0
7816,2185,B,B,3B,2025-05-31,2025-06-01,2025-06-27,2025-09-04,X,,USD,GBP,0.79289,35.81,28.39,4,113.56
7817,2184,B,B,3B,2025-05-07,2025-05-23,2025-04-04,2025-03-10,X,,EUR,GBP,0.8276,22.0,18.21,2,36.42
7818,2183,B,B,3B,2025-05-30,2025-04-03,2025-02-05,2025-07-08,Y,INR,INR,GBP,0.00933,6725.0,62.74,2,125.48
7819,2182,B,B,3B,2025-04-28,2025-02-23,2025-09-25,2025-05-26,X,,DKK,GBP,0.11094,1795.01,199.14,2,398.28
7820,2181,B,B,3B,2025-06-23,2025-05-09,2025-05-23,2025-07-05,X,,EUR,GBP,0.8276,945.5,782.5,3,2347.5
7821,2180,B,B,3B,2025-04-25,2025-05-04,2025-09-11,2025-04-10,X,,CHF,GBP,0.88543,73.64,65.2,2,130.4
7822,2179,B,B,3B,2025-08-27,2025-04-12,2025-09-02,2025-01-30,Y,SAR,SAR,GBP,0.21144,1800.0,380.59,3,1141.77
7823,2178,B,B,GK,2025-03-26,2025-05-18,2025-01-29,2025-08-08,X,,EUR,GBP,0.8276,86.24,71.37,2,142.74
7824,2177,B,B,3B,2025-04-06,2025-06-07,2025-06-18,2025-01-24,X,,USD,GBP,0.79289,611.59,484.92,2,969.84
7825,2176,A,A,3B,2025-09-07,2025-01-19,2025-08-22,2025-02-19,X,,USD,GBP,0.79289,201.0,159.37,2,318.74
7826,2175,A,A,ZZ,2025-07-17,2025-01-07,2025-01-06,2025-04-13,X,,USD,GBP,0.79289,5530.0,4384.68,5,21923.4
7827,2174,B,B,3B,2025-07-08,2025-02-04,2025-04-11,2025-02-21,Y,CHF,CHF,GBP,0.88543,32.0,28.33,2,56.66
7828,2173,B,B,3B,2025-03-09,2025-01-19,2025-04-12,2025-05-30,X,,USD,GBP,0.79289,1269.0,1006.18,3,3018.54
7829,2172,B,B,3B,2025-01-08,2025-02-10,2025-01-08,2025-08-22,X,,EUR,GBP,0.8276,74.0,61.24,2,122.48
7830,2171,B,B,3B,2025-08-21,2025-06-10,2025-07-18,2025-01-14,X,,EUR,GBP,0.8276,69.0,57.1,4,228.4
7831,2170,B,B,3B,2025-02-09,2025-01-09,2025-03-01,2025-09-27,X,,EUR,GBP,0.8276,630.67,521.94,5,2609.7
7832,2169,B,B,3B,2025-03-06,2025-09-02,2025-06-06,2025-05-19,X,,EUR,GBP,0.8276,139.37,115.34,2,230.68
7833,2168,B,B,3B,2025-03-27,2025-03-08,2025-06-15,2025-03-24,X,,INR,GBP,0.00933,30686.93,286.31,2,572.62
7834,2167,B,B,OU,2025-05-19,2025-08-12,2025-06-05,2025-01-13,X,,EUR,GBP,0.8276,237.5,196.56,2,393.12
7835,2166,B,B,3B,2025-07-31,2025-05-07,2025-08-08,2025-03-13,X,,USD,GBP,0.79289,833.95,661.23,2,1322.46
7836,2165,B,B,3B,2025-08-19,2025-09-14,2025-05-18,2025-05-12,X,,EUR,GBP,0.8276,71.26,58.97,2,117.94
7837,2164,B,B,3B,2025-08-26,2025-09-19,2025-08-05,2025-02-03,Y,USD,USD,GBP,0.79289,137.0,108.63,2,217.26
7838,2163,B,B,3B,2025-06-05,2025-07-26,2025-07-16,2025-02-09,X,,EUR,GBP,0.8276,54.5,45.1,2,90.2
7839,2162,B,B,3B,2025-07-01,2025-03-02,2025-08-28,2025-07-03,X,,SEK,GBP,0.07201,762.18,54.88,2,109.76
7840,2161,B,B,3B,2025-02-12,2025-08-30,2025-08-20,2025-02-08,X,,BRL,GBP,0.12891,2046.38,263.8,2,527.6
7841,2160,B,B,3B,2025-06-04,2025-01-31,2025-06-25,2025-06-03,X,,EUR,GBP,0.8276,29.5,24.41,2,48.82
7842,2159,B,B,3B,2025-04-13,2025-09-23,2025-04-17,2025-05-12,X,,CAD,GBP,0.55222,2227.78,1230.22,4,4920.88
7843,2158,B,B,3B,2025-06-20,2025-02-03,2025-01-03,2025-07-10,X,,CHF,GBP,0.88543,237.45,210.25,5,1051.25
7844,2157,B,B,3B,2025-05-02,2025-01-30,2025-02-03,2025-07-30,X,,INR,GBP,0.00933,68451.84,638.66,5,3193.3
7845,2156,A,A,3B,2025-03-22,2025-07-18,2025-03-30,2025-04-08,X,,USD,GBP,0.79289,1014.0,803.99,3,2411.97
7846,2155,B,B,3B,2025-07-31,2025-01-16,2025-02-13,2025-05-21,X,,USD,GBP,0.79289,133.0,105.45,2,210.9
7847,2154,B,B,3B,2025-07-14,2025-02-19,2025-06-13,2025-05-09,Y,ZAR,ZAR,GBP,0.04153,265.0,11.01,2,22.02
7848,2153,B,B,3B,2025-05-19,2025-03-06,2025-01-28,2025-04-22,X,,EUR,GBP,0.8276,33.13,27.42,2,54.84
7849,2152,B,B,3B,2025-01-04,2025-06-14,2025-06-14,2025-02-23,X,,USD,GBP,0.79289,416.39,330.15,2,660.3
7850,2151,B,B,3B,2025-09-16,2025-09-19,2025-04-08,2025-08-31,X,,EUR,GBP,0.8276,348.5,288.42,2,576.84
7851,2150,B,B,3B,2025-07-28,2025-08-17,2025-07-20,2025-01-20,X,,EUR,GBP,0.8276,59.0,48.83,3,146.49
7852,2149,A,A,ZZ,2025-02-08,2025-06-18,2025-06-20,2025-05-25,X,,USD,GBP,0.79289,103.0,81.67,5,408.35
7853,2148,B,B,3B,2025-09-01,2025-05-02,2025-05-15,2025-04-04,X,,EUR,GBP,0.8276,495.5,410.08,2,820.16
7854,2147,A,A,ZZ,2025-06-15,2025-09-22,2025-02-02,2025-03-04,X,,USD,GBP,0.79289,411.0,325.88,2,651.76
7855,2146,B,B,3B,2025-07-31,2025-04-18,2025-05-25,2025-01-24,X,,USD,GBP,0.79289,639.39,506.97,2,1013.94
7856,2145,B,B,3B,2025-01-04,2025-06-30,2025-03-05,2025-01-19,X,,AED,GBP,0.21584,1520.0,328.08,2,656.16
7857,2144,A,A,ZZ,2025-09-24,2025-08-27,2025-08-07,2025-02-23,X,,USD,GBP,0.79289,197.0,156.2,4,624.8
7858,2143,B,B,3B,2025-06-26,2025-06-23,2025-06-01,2025-03-29,X,,EUR,GBP,0.8276,203.5,168.42,2,336.84
7859,2142,B,B,3B,2025-08-13,2025-03-31,2025-06-28,2025-03-26,X,,EUR,GBP,0.8276,113.67,94.07,3,282.21
7860,2141,B,B,3B,2025-01-22,2025-02-22,2025-08-29,2025-04-25,X,,CAD,GBP,0.55222,474.69,262.13,2,524.26
7861,2140,B,B,ZZ,2025-03-28,2025-07-08,2025-03-16,2025-02-12,X,,USD,GBP,0.79289,574.95,455.87,2,911.74
7862,2139,A,A,3B,2025-05-13,2025-08-01,2025-02-18,2025-02-01,X,,USD,GBP,0.79289,2015.0,1597.67,4,6390.68
7863,2138,B,B,3B,2025-05-19,2025-02-08,2025-04-26,2025-09-16,X,,USD,GBP,0.79289,761.0,603.39,2,1206.78
7864,2137,B,B,3B,2025-02-11,2025-01-10,2025-02-11,2025-07-02,X,,EUR,GBP,0.8276,41.12,34.03,2,68.06
7865,2136,B,B,3B,2025-01-06,2025-09-03,2025-07-28,2025-01-14,X,,USD,GBP,0.79289,310.5,246.19,2,492.38
7866,2135,B,B,3B,2025-05-08,2025-08-12,2025-01-06,2025-03-04,Y,EUR,EUR,GBP,0.8276,113.0,93.52,2,187.04
7867,2134,I,I,4M,2025-02-28,2025-09-16,2025-01-11,2025-03-24,X,,USD,EUR,0.95807,248.15,237.75,3,713.25
7868,2133,B,B,3B,2025-07-27,2025-01-08,2025-06-11,2025-04-02,X,,USD,GBP,0.79289,1617.6,1282.58,3,3847.74
7869,2132,B,B,3B,2025-08-26,2025-05-28,2025-08-07,2025-02-21,Y,USD,USD,GBP,0.79289,230.0,182.36,4,729.44
7870,2131,B,B,3B,2025-02-19,2025-08-29,2025-05-30,2025-02-03,X,,USD,GBP,0.79289,463.06,367.16,2,734.32
7871,2130,B,B,3B,2025-06-15,2025-03-01,2025-03-08,2025-04-30,X,,EUR,GBP,0.86731,96.5,83.7,2,167.4
7872,2129,B,B,3B,2025-05-24,2025-05-27,2025-05-31,2025-05-05,X,,USD,GBP,0.79289,206.03,163.36,2,326.72
7873,2128,B,B,3B,2025-03-22,2025-01-01,2025-01-11,2025-08-09,X,,EUR,GBP,0.8276,82.0,67.86,2,135.72
7874,2127,B,B,SQ,2025-05-28,2025-08-17,2025-08-02,2025-04-09,X,,USD,GBP,0.79289,60.97,48.34,2,96.68
7875,2126,A,A,ZZ,2025-06-17,2025-03-06,2025-04-15,2025-05-12,X,,USD,GBP,0.79289,333.0,264.03,2,528.06
7876,2125,B,B,3B,2025-01-24,2025-01-01,2025-08-20,2025-04-07,X,,EUR,GBP,0.8276,182.7,151.2,2,302.4
7877,2124,A,A,ZZ,2025-08-31,2025-08-05,2025-07-29,2025-08-13,X,,USD,GBP,0.79289,1662.0,1317.78,5,6588.9
7878,2123,B,B,3B,2025-07-17,2025-08-14,2025-09-20,2025-05-11,X,,USD,GBP,0.79289,240.4,190.61,2,381.22
7879,2122,B,B,3B,2025-06-30,2025-07-01,2025-07-27,2025-06-21,X,,INR,GBP,0.00933,35877.37,334.74,2,669.48
7880,2121,B,B,3B,2025-07-24,2025-03-05,2025-05-05,2025-07-05,X,,SGD,GBP,0.58494,344.25,201.37,3,604.11
7881,2120,B,B,3B,2025-01-07,2025-01-20,2025-07-23,2025-08-07,X,,EUR,GBP,0.8276,417.5,345.52,4,1382.08
7882,2119,B,B,3B,2025-02-02,2025-07-30,2025-09-01,2025-03-08,X,,USD,GBP,0.79289,2209.0,1751.49,2,3502.98
7883,2118,B,B,3B,2025-04-09,2025-01-23,2025-03-19,2025-08-02,X,,USD,GBP,0.79289,491.7,389.86,3,1169.58
7884,2117,B,B,3B,2025-03-10,2025-05-23,2025-05-25,2025-08-07,X,,INR,GBP,0.00933,60932.55,568.5,3,1705.5
7885,2116,B,B,3B,2025-08-10,2025-06-16,2025-08-08,2025-01-05,X,,CLP,GBP,0.0008,368280.0,294.62,5,1473.1
7886,2115,B,B,3B,2025-03-10,2025-06-15,2025-07-21,2025-03-29,X,,EUR,GBP,0.8276,24.97,20.67,4,82.68
7887,2114,B,B,3B,2025-07-17,2025-04-20,2025-06-08,2025-03-10,X,,USD,GBP,0.79289,1326.63,1051.87,2,2103.74
7888,2113,B,B,3B,2025-02-05,2025-04-16,2025-08-31,2025-08-11,X,,INR,GBP,0.00933,18571.59,173.27,2,346.54
7889,2112,B,B,3B,2025-01-17,2025-07-31,2025-08-05,2025-01-10,X,,PLN,GBP,0.19407,1530.41,297.01,4,1188.04
7890,2111,B,B,3B,2025-07-02,2025-03-10,2025-07-24,2025-01-06,X,,EUR,GBP,0.8276,134.45,111.27,2,222.54
7891,2110,B,B,GK,2025-06-27,2025-08-29,2025-08-07,2025-04-17,X,,EUR,GBP,0.8276,80.0,66.21,2,132.42
7892,2109,A,A,3B,2025-02-03,2025-04-20,2025-01-17,2025-02-01,X,,USD,GBP,0.79289,983.0,779.41,3,2338.23
7893,2108,B,B,3B,2025-02-07,2025-05-06,2025-07-19,2025-08-02,X,,HKD,GBP,0.10201,2345.45,239.26,2,478.52
7894,2107,B,B,3B,2025-08-30,2025-08-02,2025-01-11,2025-01-28,X,,EUR,GBP,0.8276,809.48,669.93,3,2009.79
7895,2106,B,B,3B,2025-06-25,2025-01-18,2025-06-11,2025-05-09,X,,EUR,GBP,0.8276,92.73,76.74,5,383.7
7896,2105,A,A,ZZ,2025-05-06,2025-09-26,2025-09-05,2025-04-18,X,,USD,GBP,0.79289,293.0,232.32,4,929.28
7897,2104,B,B,3B,2025-06-10,2025-07-18,2025-08-23,2025-01-12,X,,EUR,GBP,0.8276,104.76,86.7,2,173.4
7898,2103,B,B,3B,2025-02-05,2025-05-27,2025-01-01,2025-04-17,Y,EUR,EUR,GBP,0.8276,23.0,19.03,2,38.06
7899,2102,B,B,4M,2025-02-13,2025-05-11,2025-03-10,2025-04-11,X,,EUR,GBP,0.8276,253.5,209.8,2,419.6
